gamma,R,F_bond,T,traversal_time,sigma,V,V_double_prime,stable
0.9447236180904522,0.033322254028210034,0.0008372171056057398,30.009974689989985,7.235943925916649,0.0003139564146021527,-13.057668063457287,-45.092877281908386,False
0.949748743718593,0.03290625130017492,0.0008062508965221548,30.38936252196811,7.281538885332046,0.0003023440861958079,-13.197814510234593,-45.039579217450864,False
0.9547738693467337,0.032495442046434383,0.0007764300368331141,30.773546596813464,7.327421146631677,0.00029116126381241756,-13.339098395758004,-44.96974650061384,False
0.9597989949748744,0.032089761430453875,0.000747712163418482,31.162587548905194,7.373592520155401,0.0002803920612819308,-13.481517960486155,-44.88276653673893,False
0.964824120603015,0.03168914542513314,0.0007200564800458827,31.556546779165743,7.420054827650355,0.00027002118001720596,-13.625071011991004,-44.77800871843783,False
0.9698492462311558,0.031293530802701044,0.0006934236994161091,31.955486464751583,7.466809902342828,0.0002600338872810408,-13.769754909036923,-44.65482393672528,False
0.9748743718592965,0.030902855124736596,0.0006677759873521075,32.359469568866366,7.513859589010582,0.0002504159952570401,-13.915566545192613,-44.512544079062536,False
0.9798994974874372,0.03051705673231451,0.0006430769090522416,32.76855985069819,7.561205744055665,0.00024115384089459059,-14.06250233196326,-44.35048151471392,False
0.9849246231155779,0.030136074736273735,0.0006192913773314941,33.18282187548251,7.608850235577622,0.00023223426649931014,-14.210558181429908,-44.167928565944294,False
0.9899497487437187,0.029759849007607662,0.0005963856027770744,33.602321024692195,7.656794943447246,0.00022364460104140304,-14.359729488382666,-43.96415696565646,False
0.9949748743718593,0.02938832016797405,0.000574327045747625,34.02712350635648,7.705041759380703,0.00021537264215535948,-14.510011111934109,-32.86446225905229,False
1.0,0.029021429580323634,0.0005530843701478336,34.457296365510345,7.753592587014214,0.00020740663880543762,-14.661397356598803,-21.872050352830037,False
